img_no,deeplift,gradcam,lime,shap
228,0.01691264829747034,0.017853840191683616,0.14614317687878992,0.03392224446745214
229,0.0,0.024758777379563116,0.0864995448538137,0.051612032902605985
230,0.0022627776628774774,0.0,0.0,0.0012749367682403912
231,0.019311398716541663,0.014363602836127542,0.10118720142001021,0.030253386665712527
232,0.024834462470686294,0.0049207894515139365,0.17865810407523786,0.03581147784840737
233,0.01849708399987755,0.009897688494191825,0.05518301317138587,0.025264542558108796
234,0.03760325750651521,0.0390287260608475,0.1964199769041483,0.08160843685053612
235,0.0008942791787635386,0.006368001621572216,0.0,0.009846901207489427
236,0.02269873095336968,0.014207320630980116,0.08908505550942138,0.06873182615081165
237,0.01800765140883359,0.005398283439089646,0.07322246672655805,0.007445752692395535
238,0.02311506584358961,0.006705514111089186,0.061849938848929434,0.04959375046604437
239,0.015275560439943228,0.0,0.03757230294875186,0.052651759667279155
240,0.018725004729405838,0.0075662006251987915,0.07575147482235495,0.030685155114551933
241,0.0007490046778724175,0.01424750991810955,0.12882199669636893,0.0415705601911128
242,0.018119431559662297,0.012333532591187135,0.06996240389308495,0.05172169081288532
243,0.05517562188927872,0.027141354677320196,0.48668695123167904,0.12982541944284018
244,0.022382655702696676,0.01949235132730141,0.05933144443035045,0.09758310909816359
245,0.0228772324329402,0.08658488842706914,0.007311250373022978,0.09220241882738484
246,0.0004232224575031259,0.004186349402057248,0.0577395712364757,0.007744442945306329
247,0.008360897909901547,0.006322822063864268,0.10737222112421524,0.029820787520962518
248,0.012378424615435634,0.0037952556356985433,0.09556352710714577,0.017786366852026954
249,0.030103944737241404,0.022711617292337477,0.09783484009039461,0.03512032861087321
250,0.011337499336220382,0.006398887323607614,0.06557288684200942,0.03867360235479464
251,0.016236196818346343,0.009209103386385326,0.2781992122789689,0.12707222971447812
252,0.007619288486958691,0.007395360396841148,0.06595366417156118,0.03334270238471834
253,0.019010319139869277,0.026174278483920264,0.0759226669475449,0.0926440407659923
254,0.033554331150311735,0.012802516051794477,0.1180351729145955,0.05147486843809646
255,0.013816943638500993,0.010279334231531226,0.05277798573668697,0.04080394481283348
256,0.009372917753694721,0.00549361659679624,0.022748365687334952,0.04491038026221932
257,0.015929466479367653,0.017555086744728967,0.1345388747262107,0.04186907121206033
258,0.02550185245688229,0.02420109313232449,0.1962128252788104,0.12692073140123655
259,0.005518591295999083,0.01638646630721256,0.031022335099462946,0.0739522602182931
260,0.012902724004424779,0.005101435588261385,0.04289705554910175,0.022393647080181524
261,0.01638198263791143,0.006200669371351904,0.06477044773444267,0.018115169753875136
262,0.038160271501867044,0.012777584760616988,0.07512827427675392,0.0364694143593722
263,0.01345972435334405,0.007514528185242782,0.1386384476191828,0.021680866111980297
264,0.009644670757447144,0.001159456831076274,,0.06438822815903479
265,0.0299980383914574,0.04404927271558319,0.0002945975082132367,0.06503330832343004
266,0.03344678431622309,0.02439717984990812,0.10069869685157885,0.0881172142325667
267,0.0321410430474119,0.004037304068193656,0.0198013981266928,0.04823935120909325
268,0.031064988113485237,0.05087366824900832,0.08093995964317673,0.08426006482967804
269,0.01730101389372364,0.00636508691923051,0.028625702560694945,0.05843681773358184
270,0.007467138858241889,0.01161832207587286,0.0953232522054608,0.021805438591690846
271,0.026442755741741302,0.0161603284631206,0.10041029255024898,0.03802067968655576
272,0.018145137187648774,0.008542027554365034,0.12349558574935285,0.047212164321187564
273,0.014028439686543567,0.009132902691648142,0.05438953550765563,0.019437165504595476
274,0.016173794444880426,0.018840185120064825,0.1449803419386527,0.07394412779452815
275,0.0006899169489537605,0.0328908113645533,0.0024328859060402685,0.03229240673483548
276,0.02174642445260217,0.003167206112277222,0.06438205226671347,0.0491046636331135
277,0.007853147174722516,0.0056555929766596265,0.030270718380907898,0.07018847376417102
278,0.01708920063062138,0.007731998793109028,0.07650317918666133,0.05600349177865062
279,0.011498239982814143,0.007980360258142728,0.08467349974566765,0.04021138175780028
280,0.016340129265901553,0.017385644746481167,0.08672707829956461,0.0802044346448294
281,0.018575749310822003,0.02255554826800278,0.08322275813571267,0.07072267794087468
282,0.007108337768969133,0.00649638370895783,0.18343945230744996,0.041524163701269656
283,0.016429556779035435,0.001944562639365712,0.06734028037002393,0.01734008161895443
284,0.03482305971581131,0.009703988788508568,0.13948056935655842,0.06418097745477401
285,0.02402992000290215,0.012874155972911193,0.008692695263318248,0.057995784877481214
286,0.0021510311503355178,0.007457628941485114,0.0,0.02751452981408978
287,0.013439585967939727,0.002294192052617365,0.07381584162155581,0.018617820554215275
288,0.011750046272485699,0.006899171762130968,0.07044843893029135,0.04706192774503716
289,0.022283811664894355,0.008776964564921946,0.0762332310942373,0.05470986701366988
290,0.011324603592547932,0.011069814218132922,0.03276322657905242,0.07292319788404861
291,0.00403206108646412,0.005881977538878027,0.25768663194663727,0.03140060278369575
292,0.02263552100141741,0.048818418904140154,0.04198532208611897,0.06751995403752431
293,0.017055701205017555,0.009040648944927402,0.07978680159014222,0.05069253090536709
294,0.014185290621508603,0.014053493285874144,0.03796250689304015,0.052108159355171685
295,0.00930249995114852,0.003398871543456097,0.03660842155852215,0.032918465910835124
296,0.012422347359550391,0.01390764565731881,0.12257631803629239,0.048845595741473666
297,1.7085166484398653e-06,0.011387742523535995,0.12365773964153384,0.03337471039604471
298,0.007870330282561094,0.012294874861803067,0.10431406926377534,0.028765948951712857
299,0.012243073348530094,0.05377443788001174,0.20579088996066253,0.12543177660025853
300,0.014211113440110636,0.006293049743776373,0.0729208875744796,0.03061567847479448
