img_no,deeplift,gradcam,lime,shap
115,0.0082987153963592,0.006747656001560535,0.17542220911361253,0.012152201479047876
116,0.019205530744347776,0.005369140704117626,0.0857510358554178,0.01667315330867379
117,0.01255058222200032,0.012583613335494341,0.06921841505734715,0.013296858098642084
118,0.004773789984746845,0.007604586764808452,0.08176335990642347,0.006726233720410327
119,0.024416652920864368,0.007129984008921534,0.04125098693573207,0.01673790545150486
120,0.009937688044639122,0.010451333731153336,0.023966356985002255,0.013042777270282946
121,0.013548554273992779,0.00845641589943772,0.029754337518105318,0.007477198831516451
122,0.016792327613681345,0.008362025181081345,0.06849163602946158,0.004494950707021751
123,0.00013502843042999298,0.02119264428069656,0.16665821106807824,0.027657553787814676
124,0.014131176765361426,0.005805490032465124,0.010725585187303042,0.005510743259297741
125,0.005556176107116585,0.005994917501118463,0.04154356325221578,0.004877493240510084
126,0.002428839920069493,0.05684147506463722,0.005151790362752718,0.013138204362575963
127,0.022661257717058417,0.015662674684865208,0.09434769086643537,0.012192627916744315
128,0.025766873744930918,0.007837465868763781,0.05949430588544389,0.019606454911447413
129,0.00034411491795018377,0.010662462740649154,0.043041124038244026,0.014541599068529117
130,0.007814003261102995,0.0032945935737872085,0.06649152402772741,0.004779488734044397
131,0.032532912468495656,0.030945431214563286,0.09618650469303486,0.021778728926889528
132,0.02707988532756884,0.009572600529555456,0.10316245443606252,0.01268846406933415
133,0.021140023468395948,0.01987391004079764,0.07105421427957727,0.020472383995427643
134,0.035367457886300614,0.04131990445090267,0.17782339491846827,0.026389656657346616
135,0.029040878271300717,0.03266706896422579,0.0007833920877399138,0.021276228047289677
136,0.03204299589137547,0.025648196783507188,0.08713296607817443,0.020152921735156256
137,0.001844877685442236,0.001704247821860599,0.008877240446398376,0.009866203860135482
138,0.006103773516131213,0.012128616902326151,0.0708770833230733,0.01727274222014412
139,0.022654583970944112,0.013038240630051186,0.11859581542575612,0.019576734334244433
140,0.0005553952272531706,0.0,0.0,0.014929635764103633
141,0.021580214888041124,0.015281117936005709,0.17142596441902355,0.00514958442255874
142,0.021162898136098326,0.012372973226475814,0.03725925577465517,0.011773866968223612
143,0.014679438111685103,0.005989338761027702,0.06519552524843067,0.012848371703793833
144,0.014376484139951618,0.013849091498275174,0.07872755537905697,0.016519519192492227
145,0.03671724485246537,0.014528484435743122,0.2244461491321556,0.01692060286126681
146,0.003389567594680775,0.001870492390223912,0.00023185028035117513,0.012023872519729582
147,0.057024350677485874,0.01840789886592472,0.3050357950388089,0.030465056232654678
148,0.002690240444320305,0.04843249000616176,0.0,0.010238216295345019
149,0.004552331067389253,0.003344158379878749,0.06166202961105832,0.0080201160284562
150,0.005838070929970586,0.0036334921984670617,0.0,0.006521041093742583
151,0.023914317450028817,0.027302188441885547,0.06424481030780244,0.010820843351206609
152,0.01799968102628846,0.006439390371507286,0.0699205430720015,0.009949971290548374
153,0.009154811287529749,0.004062471794515771,0.016098753205909606,0.0034431681016834563
154,0.008725797235416534,0.009676943981131956,0.015184089458073174,0.013354713466212732
155,0.021264497752890115,0.010043245474950748,0.017370542363970908,0.011713080758167715
156,0.016241146230874144,0.014613300119068003,0.09299763602589432,0.021883217108475368
157,0.013925324140557185,0.0075068704757453066,0.04751015279739952,0.009844306554347483
158,0.016386823088908674,0.010470635255791505,0.04696376613467685,0.017217653862919142
159,0.003681424078160546,0.00011926339608821535,0.00012766500702157538,0.0010559089155817091
160,0.018154569767165608,0.01732038912943044,0.08190487181635171,0.017412656482887312
161,0.017154243138517142,0.002138122983642064,0.0326352408563242,0.004614156689176312
162,0.007517871780756352,0.002655380268387383,0.11898570750140935,0.0067954894534735365
163,0.024755397112632683,0.01106623483211436,0.11241075729829116,0.01275677076444076
164,0.02446065517732826,0.007230005032788552,0.07630737149223264,0.009058402539967756
165,0.015118119091454853,0.014373130564989482,0.02172834065661633,0.013249319097869926
166,0.015517724296070776,0.008700125863869038,0.015113939450657431,0.01931598040658087
167,0.010755215322416998,0.038642641730128935,0.052343949657026274,0.014117304218617885
168,0.010642616183345744,0.006227231297061921,0.09724001061996344,0.007649561982881175
169,0.014174655645416284,0.009515228580158462,0.06611996492687007,0.012668323755995803
170,0.007536359108910397,0.004741723053551431,0.06282059181488274,0.007078053534363487
171,0.0007739715582253981,0.01029176006511766,0.07149778342506061,0.006604882117131604
172,0.012342449326691174,0.008772740181111197,0.05341803984731017,0.010905612199789921
173,0.02886754462614949,0.010182587154679228,0.141285600777487,0.04186825303066071
174,0.025734923081760872,0.012093903719493069,0.13117585497598724,0.005165526080967346
175,0.017479132965190408,0.010397132417165784,0.08048379826890924,0.01372766375087863
176,0.009254885794839162,0.0046498781674868105,0.04413889247774674,0.0037319532000091356
177,0.02193054104296268,0.014290689395952828,0.07093927978973774,0.015492458536155275
178,0.005200740354499062,0.003570519268772253,0.016690856313497822,0.008763612015219305
179,0.018231605574452463,0.007512963512150812,0.013158211832750934,0.00787369211292042
180,0.020756700948098755,0.008566510519261572,0.07685660252573757,0.008406515651782324
181,0.02409035132310711,0.04401692873824352,0.1498010724788099,0.018171887359739194
182,0.015065791579612709,0.0102707751340948,0.054364064373933374,0.01112127371725333
183,0.028990931829692493,0.004231129096392826,0.09142009515123672,0.01672619344740874
184,0.02488311448327751,0.009896304062558516,0.02716304968589377,0.009273321253907913
185,0.01629473238575215,0.008040605759134099,0.02108577806122449,0.007170860756917109
186,0.007989948446564837,0.006510241278286639,0.03222563645085685,0.006960400163788675
187,0.01180973923971604,0.01969522203432446,0.22884376273749835,0.025936453559424193
188,0.0250870128288096,0.004525615432975689,0.015773614423361604,0.005396277871443192
189,0.000290829296624352,0.01233047451125078,0.0,0.01671239288195874
190,0.019040943870507462,0.020145792324962414,0.1167745456375346,0.00947380540774072
191,0.008522282611996838,0.003270159551756761,0.06286791662087332,0.0023823066524009725
192,0.013264141786587993,0.003676833898726371,0.031181780388416312,0.0027707459558456264
193,0.009103309004682916,0.019691200436315483,0.051387044778470906,0.025933000963914724
194,0.025089248576232508,0.009897187461520969,0.04131336895405037,0.010289856270757524
195,0.01241586228944336,0.015386558020522769,0.05758569892723427,0.01648417778162442
196,0.018195400741364446,0.01980379377092634,0.08625655322813346,0.015367664913230794
197,0.010831497292823159,0.020307359857074284,0.00019611688566385563,0.02521314318045816
198,0.01750704645011687,0.011556094084403423,0.0031982942430703624,0.008031955134161646
199,0.03692963120675378,0.019669477250097205,0.0,0.026492996137733912
200,0.026019867171028624,0.021582517802707486,0.13079660849414138,0.013705937433573649
201,0.02727626246132373,0.006832702346654386,0.17211278187374984,0.004339585911496559
202,0.006858712760777222,0.017412703612755084,0.00881474873719825,0.016690842079927538
203,0.0052302287876839215,0.004082412965044715,0.11040074491370916,0.016910231763703692
204,0.005823607350757217,0.002139668219645504,0.008997660608241856,0.015520028901318185
205,0.02069940898639604,0.00601382440442925,0.07096571273565251,0.009592100698715605
206,0.004869239619646293,0.004811776915990517,0.023499523658304225,0.006136972784629442
207,0.015484118251395819,0.01599963167093668,0.05978682170542635,0.013821387538307988
208,0.025685863994486708,0.00424641658910918,0.08200681344151486,0.010244185331893222
209,0.01624947602320789,0.005776163363860076,0.05159104637287955,0.011143595872845366
210,0.01023506031514747,0.0044834214908762715,0.0844353426701714,0.01603983605099849
211,0.01809795835355421,0.002955745835750381,0.048468097474559636,0.015007470169674804
212,0.028497374215379005,0.01172831050591232,0.018026337363468103,0.017843991045855226
213,0.02044026062834817,0.017008274453432143,0.06183358261480457,0.016128324401598802
214,0.005170045243191136,0.003004956990480423,0.02273269005012228,0.011477602079410253
215,0.020285617467565485,0.014494442987537576,0.13068010254531212,0.030528945357795354
216,0.010536278929172155,0.014292837379569313,0.07617679004977349,0.013350615442802126
217,0.020483016232197414,0.02092175372037712,0.08168778315949063,0.019761548046124264
218,0.006019243776958893,0.00277169445340416,0.032467532467532464,0.015541930359364093
219,0.007864991293293756,0.0038254852207378616,0.03092823712948518,0.01389281231241062
220,0.018404139994402557,0.008260910139930735,0.00023751943340818795,0.0028726629681706233
221,0.019607224968030558,0.007593913795335219,0.05551894135610373,0.0061179320509602685
222,0.01826475084370052,0.002544635617488706,0.07264583016212252,0.0032652873181258204
223,0.013617269055921307,0.004510734971428124,0.0535267065484781,0.008787584770301992
224,0.0225320199861432,0.008069398040199587,0.05708707205339271,0.004721335294887619
225,0.01483129262082275,0.013124885881937564,0.051288028907798114,0.022434042407909128
226,0.0037464657116617977,0.0036902963891106634,0.09569146956662478,0.017440854858797924
227,0.008264012283651688,0.00193609490553148,0.030908413787599506,0.005753434517499599
228,0.01691830682363875,0.017853849319391376,0.10236626635330877,0.010059111156039744
229,0.0,0.024758774346609613,0.01291861273973964,0.014161357199230331
230,0.002262794206506239,0.0,0.0,0.0033844573063929206
231,0.019312028830777938,0.014363660545145828,0.00012893798083122017,0.018673652498835062
232,0.024837140852372548,0.004920797796109879,0.05623818525519849,0.013221077436710964
233,0.01849775978348237,0.009897692788640337,0.034158152750321136,0.0066590271576734035
234,0.03760312828996571,0.03902874046952461,0.026675865240887664,0.024204766311886148
235,0.0008941646805383209,0.006368011206238713,0.008691651308840547,0.0021245534063178096
236,0.02269877582556219,0.014207327652972319,0.010360706062931695,0.011502639599663285
237,0.018010677457211324,0.005398285038459603,0.01987478322906181,0.0014842001880902844
238,0.023115083087594763,0.006705514865317304,0.08665281028698353,0.01139180123823041
239,0.015275571515381163,0.0,0.11581395348837208,0.014848798950631969
240,0.018724623823325345,0.007566201222528566,0.07345143502017487,0.005290568413520703
241,0.00010556617253511448,0.014247511066336585,0.06239629934829685,0.014445037173446702
242,0.01813205380031712,0.012333532591187135,0.11457774022162795,0.022162015817619916
243,0.05517561690925618,0.027141318291176973,0.3888976633902095,0.043178861794955455
244,0.022304157268725467,0.019492343078192576,0.07332883187035788,0.022349700714548792
245,0.02287723979011911,0.08658483853457084,0.013365318711446195,0.03860625241845382
246,0.00042115596027211697,0.004186352228980436,0.014295863110462432,0.0032767207989686936
247,0.008360896014792162,0.006325123555636485,0.07866481002222635,0.010310959582516682
248,0.012378426104388508,0.003795261219271825,0.05209128004619597,0.006478394441693796
249,0.03010355155518877,0.02271162607563813,0.09786310800858533,0.012631029377187427
250,0.011337616945148064,0.006398892555939911,0.06312311557460205,0.009033440336976966
251,0.016236200660418372,0.009209105776172179,0.19718136966641653,0.02765441651602334
252,0.007620458770324219,0.007395375116817734,0.01850027147137485,0.007626086799324557
253,0.0190103125797708,0.02617429671580956,0.0,0.028875291831157234
254,0.03355433115031173,0.01280251187015867,0.18496030059916085,0.012410336159075847
255,0.013538377420084027,0.010279328846528784,0.0629187446476248,0.017206062567167283
256,0.009372940253561644,0.005493618631572751,0.02536898880230137,0.01172009142866092
257,0.015929478662033567,0.017555090903759285,0.0012796490105571046,0.01738016054761432
258,0.025500985424037212,0.02420057977169662,0.2186409818780329,0.034381131669405506
259,0.005610305028913986,0.01638646630721256,0.014010569860184157,0.010520340370417778
260,0.012902748909744714,0.005101432334614802,0.060931875793043835,0.010304665480702845
261,0.016380560641386068,0.0062006420018721605,0.0002989477040816326,0.004982367077630232
262,0.038296589363526194,0.012777587890625,0.08242215171579975,0.012401835289335503
263,0.013459716636361769,0.007514532838967906,0.1298500701142425,0.009967986711929219
264,0.009644679183062308,0.0011594555083657106,0.04091227562686627,0.021495826525390376
265,0.03000838277967815,0.04404928199567385,0.06295689983235245,0.03144793770074115
266,0.03343648430839727,0.024397199116055927,0.14712191462891874,0.018001568440478552
267,0.03214278060782369,0.004037303325263781,0.005138779785284106,0.016212769503052258
268,0.031064978804804744,0.050873654213635884,0.10806260969571428,0.030282489146979362
269,0.017301004659264718,0.006365088115529143,0.055772955570125314,0.015147558315839237
270,0.007466387137826722,0.011618303849168824,0.0474274972341704,0.010762816564427128
271,0.02643830856265144,0.016160323064454786,0.09776276542268636,0.015741374044305218
272,0.01813894551618114,0.00854200259734878,0.06309840693469163,0.013385427124564796
273,0.01402840142563217,0.009132901566783484,0.024988021965871816,0.012534824998417947
274,0.016173801546395656,0.01884016722787,0.0006220839813374805,0.035206690184906124
275,0.0006899160041605008,0.03289081518976991,0.0016205435053602592,0.004446529147880347
276,0.021746420486962757,0.003167205857437402,0.0859747927656108,0.013876300976914432
277,0.007854385040517367,0.005655590145321489,0.04708584844565068,0.010091384028895336
278,0.017089282210246574,0.007731994626128263,0.018809415023950768,0.017059278892739515
279,0.01155880870152514,0.007980362294911012,0.003204700226999599,0.01547041365074746
280,0.0163413465277323,0.017385649638098574,0.10281817808538056,0.027031228497270854
281,0.018594655089763327,0.022555529250380717,0.06357854448714363,0.022713360584453543
282,0.007106472761583066,0.0064963833015244075,0.06263152444432872,0.011391971213955871
283,0.01642123651148612,0.001944562388736806,0.0013140172793272233,0.004668577259984114
284,0.03482305971581131,0.009704044886997769,0.07874921104453035,0.02255421592403365
285,0.02402993158766608,0.012874164412506914,0.01726745877140826,0.018767578226871792
286,0.002151321694425277,0.0074576243662885,0.10333817126269956,0.008319455715915018
287,0.01343972463997043,0.002294189619774721,0.050104725973471854,0.004929267369042017
288,0.011750036454432294,0.006899167468200377,0.06817011647957548,0.018327923267429012
289,0.022286870618585003,0.008776968860046827,0.0596687868162797,0.010826383511762233
290,0.011322219966711424,0.011069809546693704,0.04791900243267138,0.015102368771169316
291,0.004025727562226985,0.005881975809444834,0.1148541242298198,0.011229681408089094
292,0.022638294282598663,0.0488184070457457,0.00019519812609798947,0.024318819522690986
293,0.017055555102457244,0.0090406455453977,0.04874099081284062,0.01398562863448703
294,0.014538202076469144,0.014053503772413791,0.05510661965431553,0.01477172060144265
295,0.009300652815371143,0.003398893134934561,0.03118943105147006,0.008117376216579233
296,0.01242233748746482,0.013907643448301213,0.09462863678905814,0.01826963752969919
297,0.0003203885655902664,0.011387737738116356,0.04543616853932593,0.012765289631527132
298,0.007869830536401841,0.012294876228465769,0.12742225941744104,0.008611276130088776
299,0.012235931088512064,0.05377444344485093,0.15981420953036302,0.03482251560911431
300,0.014211120776654781,0.006293049110972946,0.07530998347128999,0.014207119514076444
